id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2018,minimum_nights,number_of_reviews
2611820,Mission,37.75931575,-122.4212085,Entire home/apt,290,35,5,16
2612741,Western Addition,37.77027691,-122.4347894,Entire home/apt,200,251,3,109
2614717,Outer Sunset,37.75457221,-122.4833138,Private room,89,0,7,24
2620371,Pacific Heights,37.79398319,-122.4250618,Entire home/apt,140,,30,11
2629833,Mission,37.75392028,-122.4250217,Entire home/apt,232,173,30,67
2636716,Pacific Heights,37.79369581,-122.4249678,Entire home/apt,140,334,30,21
2645189,Potrero Hill,37.75673337,-122.4030411,Entire home/apt,126,,30,21
2657854,North Beach,37.80229366,-122.4051339,Entire home/apt,70,35,60,5
2658295,Downtown/Civic Center,37.79003758,-122.4092141,Private room,299,120,1,14
2665028,Mission,37.75781911,-122.4108124,Entire home/apt,180,302,17,28
2670951,Inner Richmond,37.78249011,-122.459082,Entire home/apt,395,149,2,206
2677273,Inner Richmond,37.78591489,-122.4769162,Entire home/apt,180,60,2,94
2677288,Castro/Upper Market,37.76160948,-122.4323997,Private room,99,4,1,289
2683857,Outer Richmond,37.7755677,-122.4933144,Entire home/apt,280,362,4,29
2686530,Mission,37.75332068,-122.4179929,Entire home/apt,120,25,5,53
2694526,Golden Gate Park,37.77255638,-122.4586692,Private room,125,0,2,155
2701658,Excelsior,37.7262852,-122.4201987,Entire home/apt,110,276,3,128
2702606,South of Market,37.77660123,-122.3967356,Entire home/apt,194,0,30,0
2703383,Western Addition,37.77478875,-122.425792,Entire home/apt,170,,2,49
2706776,Diamond Heights,37.74153272,-122.4359606,Private room,188,3,4,51
2707422,Mission,37.76293708,-122.4241577,Entire home/apt,184,,4,17
2723005,Russian Hill,37.79863067,-122.4205482,Entire home/apt,585,320,3,39
2736358,Haight Ashbury,37.76746465,-122.4448272,Entire home/apt,185,183,2,250
2737894,Castro/Upper Market,37.75968971,-122.4352407,Private room,80,357,2,22
2738331,Haight Ashbury,37.76917574,-122.4500037,Entire home/apt,99,85,30,121
2739477,Castro/Upper Market,37.75639311,-122.4338401,Entire home/apt,425,104,2,141
2742151,Western Addition,37.77802946,-122.443078,Entire home/apt,240,11,3,83
2747383,Outer Sunset,37.75966254,-122.508496,Entire home/apt,295,71,2,105
2756856,Western Addition,37.78718832,-122.4303328,Private room,99,221,1,362
2764137,Bernal Heights,37.7481953,-122.407369,Entire home/apt,190,16,2,130
2770268,Potrero Hill,37.75983431,-122.3965963,Private room,100,16,2,170
2770561,Potrero Hill,37.75726138,-122.3937119,Private room,80,26,2,129
2771128,Noe Valley,37.75096072,-122.4311234,Entire home/apt,220,199,3,141
2771688,Mission,37.7513531,-122.4176588,Entire home/apt,120,15,30,137
2783251,Russian Hill,37.80415779,-122.4187081,Entire home/apt,185,219,4,180
2790637,Potrero Hill,37.76083129,-122.4026361,Entire home/apt,210,76,5,42
2802418,Outer Richmond,37.77346731,-122.4990082,Private room,109,6,2,233
2802480,Marina,37.79998537,-122.4442993,Entire home/apt,229,2,30,37
2804417,South of Market,37.78054594,-122.3977452,Entire home/apt,150,,30,12
2816626,Haight Ashbury,37.76835879,-122.4481167,Entire home/apt,350,25,4,9
2823227,Mission,37.75327024,-122.4063559,Entire home/apt,195,9,30,34
2825966,Haight Ashbury,37.76464891,-122.4484798,Entire home/apt,169,7,3,83
2887744,Western Addition,37.77710822,-122.4429515,Entire home/apt,600,223,3,173
2890120,Bernal Heights,37.74245447,-122.4209317,Entire home/apt,275,,1,29
2893920,North Beach,37.80204114,-122.4088681,Private room,222,,75,12
2904128,Bernal Heights,37.74086139,-122.4130015,Entire home/apt,175,,7,14
2910483,South of Market,37.77737883,-122.4071966,Private room,85,,30,5
2925557,Western Addition,37.77155799,-122.4363685,Entire home/apt,300,,30,51
2926901,Downtown/Civic Center,37.78838974,-122.4094458,Private room,179,362,2,44
2927103,South of Market,37.78003784,-122.4026457,Entire home/apt,196,,30,17
2927781,Mission,37.76715056,-122.4175619,Private room,189,14,2,142
2931587,South of Market,37.78637532,-122.3902497,Entire home/apt,215,,30,2
2933105,Castro/Upper Market,37.76912236,-122.431988,Private room,110,291,2,143
2933899,Downtown/Civic Center,37.78890376,-122.4109817,Private room,180,362,1,24
2935400,Chinatown,37.7907476,-122.4088168,Entire home/apt,91,235,30,6
2936884,Castro/Upper Market,37.75891096,-122.4287547,Entire home/apt,140,,30,37
2937902,Downtown/Civic Center,37.78846328,-122.4105468,Private room,180,,1,18
2939849,Castro/Upper Market,37.76029742,-122.4387274,Private room,99,221,30,15
2942149,Excelsior,37.71799399,-122.4363541,Entire home/apt,350,38,3,91
2943327,Downtown/Civic Center,37.78878139,-122.4114781,Private room,180,362,1,19
2944266,Mission,37.756492,-122.4102547,Entire home/apt,225,,2,9
2944843,Outer Sunset,37.75488066,-122.4949597,Private room,90,179,1,366
2948159,Diamond Heights,37.74301407,-122.4418756,Entire home/apt,285,27,2,44
2949071,Inner Richmond,37.78574815,-122.4708206,Entire home/apt,150,,30,4
2950592,Twin Peaks,37.75354483,-122.452332,Entire home/apt,495,313,4,16
2956406,Outer Sunset,37.75793566,-122.4895361,Private room,110,53,3,396
2959323,Downtown/Civic Center,37.78800429,-122.4114577,Private room,180,,1,10
2960229,Downtown/Civic Center,37.788873,-122.4091901,Private room,180,,1,24
2965433,Russian Hill,37.80016929,-122.4124324,Entire home/apt,293,,4,43
2965491,Outer Richmond,37.77268738,-122.5115,Entire home/apt,350,298,3,55
2968738,Twin Peaks,37.7578597,-122.4465167,Entire home/apt,599,348,2,78
2970253,Bernal Heights,37.74465769,-122.4096352,Entire home/apt,125,,30,4
2980184,Outer Sunset,37.75173631,-122.4772342,Entire home/apt,250,7,30,5
2980416,Bernal Heights,37.7330305,-122.4258005,Private room,59,,30,9
2980482,Bernal Heights,37.73550906,-122.4248595,Private room,39,,30,18
2984463,Bernal Heights,37.74753058,-122.4212898,Private room,136,10,1,242
2987484,Bernal Heights,37.73846252,-122.4175531,Entire home/apt,349,,4,1
3006861,Haight Ashbury,37.76408117,-122.4504959,Entire home/apt,250,,4,8
3013427,Western Addition,37.7791676,-122.4462693,Private room,700,1,3,58
3013520,Inner Richmond,37.78031012,-122.4509991,Entire home/apt,55,78,30,21
3015450,Lakeshore,37.73350913,-122.4869133,Private room,87,70,2,170
3028924,Mission,37.7637016,-122.4100389,Private room,125,,2,27
3029597,Marina,37.79703827,-122.4373219,Private room,109,278,2,140
3030653,Mission,37.76709594,-122.4241492,Entire home/apt,140,283,2,362
3031766,Inner Richmond,37.77857898,-122.4633221,Entire home/apt,430,277,3,17
3042811,Western Addition,37.77079893,-122.42713,Entire home/apt,210,,5,25
3043102,Outer Sunset,37.7628294,-122.5074956,Entire home/apt,130,281,30,103
3047702,Pacific Heights,37.78998636,-122.4434464,Private room,120,,30,1
3053443,Haight Ashbury,37.7752657,-122.4442173,Private room,95,,1,3
3068285,South of Market,37.78286566,-122.3995769,Entire home/apt,141,,30,0
3073038,Castro/Upper Market,37.75839444,-122.4408442,Private room,145,,3,68
3079665,Mission,37.76058002,-122.4254066,Private room,145,292,30,36
3079929,Mission,37.77048018,-122.4238748,Entire home/apt,375,1,3,25
3081324,Glen Park,37.73422738,-122.431293,Entire home/apt,450,49,3,100
3081560,Mission,37.75363799,-122.4215408,Private room,150,102,2,150
3082327,Outer Sunset,37.75676561,-122.4889142,Private room,80,38,3,338
3084671,Mission,37.75945592,-122.421513,Entire home/apt,295,,3,7
3093070,Bernal Heights,37.74463493,-122.4086256,Private room,279,37,2,10
3093543,Presidio,37.81030633,-122.476422,Private room,105,23,5,217
3096080,Mission,37.75706938,-122.4228711,Entire home/apt,210,361,3,31
3102139,Castro/Upper Market,37.75888784,-122.4322715,Entire home/apt,650,,3,9
3105361,Noe Valley,37.75229278,-122.431246,Entire home/apt,225,,3,42
3105998,Mission,37.75228981,-122.4159339,Entire home/apt,225,237,4,18
3112427,Outer Sunset,37.75927239,-122.5046929,Entire home/apt,125,15,2,123
3114387,Outer Sunset,37.76185332,-122.4864551,Entire home/apt,200,,30,101
3116428,Castro/Upper Market,37.76788242,-122.4360814,Entire home/apt,200,,4,21
3116974,Russian Hill,37.79819708,-122.4118267,Entire home/apt,185,73,30,112
3122882,Haight Ashbury,37.77566961,-122.4460764,Private room,140,246,2,130
3123536,Bernal Heights,37.7439386,-122.4075034,Entire home/apt,275,,2,92
3124541,Castro/Upper Market,37.76271829,-122.4435392,Private room,145,42,2,243
3133266,Haight Ashbury,37.76875414,-122.4489017,Entire home/apt,275,24,30,59
3133434,Haight Ashbury,37.76855574,-122.4486061,Entire home/apt,600,,30,19
3157463,Outer Richmond,37.78611024,-122.4823427,Entire home/apt,375,17,7,17
3157541,Castro/Upper Market,37.75950415,-122.4387668,Private room,125,23,2,129
3163839,Bernal Heights,37.73843394,-122.4199777,Private room,100,334,30,4
3168359,Seacliff,37.77931904,-122.5096352,Entire home/apt,129,32,3,215
3175769,Marina,37.79690374,-122.4440307,Entire home/apt,350,0,30,5
3176619,Russian Hill,37.79941365,-122.4150722,Entire home/apt,750,8,7,12
3182798,North Beach,37.80738324,-122.4094443,Entire home/apt,208,,2,103
3183280,South of Market,37.77630771,-122.3950558,Entire home/apt,375,275,30,35
3191842,South of Market,37.77559006,-122.3944001,Entire home/apt,142,,30,3
3200340,Mission,37.75179453,-122.4082004,Private room,75,,30,24
3200431,Western Addition,37.77702641,-122.4454054,Private room,1500,174,3,14
3201044,Twin Peaks,37.7467936,-122.4476166,Entire home/apt,600,0,3,23
3205059,Potrero Hill,37.76050206,-122.393553,Entire home/apt,145,21,5,96
3218306,Castro/Upper Market,37.75902381,-122.4440893,Private room,126,356,2,170
3219450,Mission,37.75532387,-122.4249474,Private room,75,,1,0
3221082,Outer Mission,37.73273311,-122.4399203,Entire home/apt,279,255,1,72
3225725,Potrero Hill,37.75356344,-122.4004534,Entire home/apt,97,,30,10
3230459,Noe Valley,37.74247415,-122.4249913,Entire home/apt,145,28,3,110
3240016,Haight Ashbury,37.76947242,-122.4377042,Entire home/apt,105,0,30,158
3246879,Western Addition,37.77076836,-122.4260985,Entire home/apt,150,,30,0
3250486,Mission,37.76448974,-122.4245924,Private room,146,,5,62
3257886,Outer Sunset,37.7639089,-122.4977868,Entire home/apt,160,200,1,402
3257979,Parkside,37.74843877,-122.4695794,Private room,53,68,2,198
3261876,South of Market,37.77624634,-122.4086686,Private room,159,177,3,104
3262216,Outer Mission,37.73153554,-122.4351498,Entire home/apt,360,351,2,4
3262842,Inner Richmond,37.78173241,-122.4653268,Entire home/apt,189,46,30,16
3263219,Bernal Heights,37.73509669,-122.4214071,Entire home/apt,240,310,3,26
3271517,Western Addition,37.77080542,-122.4301776,Private room,125,16,3,198
3277849,Outer Sunset,37.75429075,-122.4905177,Entire home/apt,200,105,4,168
3280443,Pacific Heights,37.79594805,-122.4241181,Entire home/apt,450,361,4,6
3283447,Western Addition,37.77283146,-122.429882,Private room,75,9,30,201
3284042,Outer Mission,37.73291391,-122.4438427,Private room,100,,1,20
3290706,Twin Peaks,37.7517748,-122.4508396,Entire home/apt,129,220,3,100
3290739,Marina,37.798592,-122.436238,Private room,129,281,2,269
3291691,Western Addition,37.77016331,-122.4355324,Entire home/apt,275,,4,4
3292643,Outer Sunset,37.7570444,-122.5081831,Entire home/apt,245,290,3,18
3293492,Bernal Heights,37.74182501,-122.417134,Entire home/apt,99,352,2,17
3309722,Glen Park,37.73880541,-122.4252138,Entire home/apt,200,310,2,310
3311711,Mission,37.76878984,-122.417432,Private room,105,58,2,319
3312490,Outer Sunset,37.76255931,-122.4778399,Entire home/apt,155,295,3,102
3319159,Castro/Upper Market,37.76438216,-122.4304668,Entire home/apt,110,277,30,18
3319447,Golden Gate Park,37.76651566,-122.4560144,Entire home/apt,185,28,2,173
3325741,Noe Valley,37.75525157,-122.4399472,Private room,80,301,1,372
3326640,Mission,37.75096809,-122.4223609,Entire home/apt,250,,14,4
3333870,Haight Ashbury,37.76350829,-122.4458448,Private room,150,12,2,160
3333937,Nob Hill,37.79116739,-122.4142623,Entire home/apt,141,,30,8
3343629,Castro/Upper Market,37.75720575,-122.4373192,Entire home/apt,217,117,30,5
3344631,Mission,37.7515348,-122.4178214,Entire home/apt,120,186,30,134
3354004,Nob Hill,37.79576823,-122.4114131,Private room,65,141,30,32
3354928,Western Addition,37.78876371,-122.4298963,Private room,350,202,3,104
3355334,South of Market,37.77618998,-122.4140652,Private room,150,,2,24
3376512,Bernal Heights,37.74172148,-122.4110711,Entire home/apt,250,221,3,37
3376895,Bernal Heights,37.73631476,-122.4223506,Private room,79,293,1,211
3377936,Mission,37.74911083,-122.4111531,Entire home/apt,190,350,30,26
3384413,Mission,37.76010961,-122.4185262,Entire home/apt,327,361,3,73
3385880,Mission,37.76952227,-122.4228934,Entire home/apt,375,,2,12
3391368,Mission,37.75481647,-122.4049841,Entire home/apt,125,304,4,123
3395051,Glen Park,37.74167676,-122.4306076,Entire home/apt,500,,5,6
3402610,Downtown/Civic Center,37.78517215,-122.4161511,Entire home/apt,175,296,2,76
3404981,Excelsior,37.72246076,-122.4343739,Private room,104,296,3,153
3415171,North Beach,37.80194363,-122.4050184,Entire home/apt,115,,30,84
3416013,Potrero Hill,37.75091278,-122.3962869,Private room,133,219,1,286
3433930,Diamond Heights,37.74699097,-122.441557,Private room,96,,4,169
3434710,Mission,37.75908236,-122.418195,Entire home/apt,120,11,30,28
3441517,West of Twin Peaks,37.74332631,-122.4507433,Entire home/apt,150,36,3,111
3441719,Ocean View,37.71700359,-122.4673507,Private room,60,185,1,271
3441949,Russian Hill,37.79698817,-122.4160088,Entire home/apt,194,318,40,29
3442439,Bernal Heights,37.73674581,-122.4218089,Entire home/apt,100,,2,76
3469030,South of Market,37.78117347,-122.3976112,Entire home/apt,325,,180,40
3469254,Downtown/Civic Center,37.78336444,-122.4209233,Entire home/apt,100,287,30,9
3475515,Marina,37.79640445,-122.4355869,Entire home/apt,206,0,30,3
3476601,Pacific Heights,37.79088366,-122.4270808,Entire home/apt,148,,30,1
3479568,Haight Ashbury,37.77021614,-122.4493911,Entire home/apt,375,338,3,20
3482655,Mission,37.7580422,-122.4246246,Entire home/apt,310,,30,38
3486460,Potrero Hill,37.75726938,-122.398177,Private room,133,198,1,266
3505185,Castro/Upper Market,37.76447372,-122.4299961,Entire home/apt,110,,30,18
3506164,Noe Valley,37.751263,-122.4260601,Entire home/apt,175,,2,302
3512817,Diamond Heights,37.74662607,-122.4426005,Private room,80,122,7,0
3519611,Marina,37.80116547,-122.4413489,Entire home/apt,595,200,5,19
3520817,Castro/Upper Market,37.75807426,-122.4284621,Entire home/apt,850,0,30,40
3522990,Potrero Hill,37.75465621,-122.4017312,Entire home/apt,300,,3,11
3532347,Pacific Heights,37.7903263,-122.427066,Entire home/apt,369,0,30,2
3534282,Mission,37.7620613,-122.4220074,Private room,119,290,3,103
3534522,Ocean View,37.71776811,-122.4536579,Entire home/apt,150,357,4,19
3549398,Castro/Upper Market,37.75643518,-122.4408039,Private room,99,49,1,343
3563261,Noe Valley,37.75374497,-122.426786,Entire home/apt,185,42,30,56
3565068,Haight Ashbury,37.77413111,-122.4410907,Entire home/apt,400,357,4,30
3569750,Bernal Heights,37.74670905,-122.4056854,Entire home/apt,145,227,5,135
3571735,Bernal Heights,37.73640249,-122.4240215,Private room,39,313,30,13
3585034,Haight Ashbury,37.76110323,-122.4486503,Entire home/apt,200,,3,15
3591813,Western Addition,37.77445487,-122.4372908,Entire home/apt,300,31,30,20
3594786,Mission,37.75932619,-122.4190707,Private room,225,194,2,86
3611131,Western Addition,37.77826894,-122.4396603,Entire home/apt,199,286,2,188
3613500,Twin Peaks,37.74710772,-122.4467779,Private room,425,,3,0
3615642,Marina,37.80632442,-122.4364859,Private room,150,,30,0
3629365,Haight Ashbury,37.76610564,-122.4456125,Entire home/apt,160,,31,7
3630122,Noe Valley,37.75160582,-122.4300998,Entire home/apt,675,1,4,4
3655811,Russian Hill,37.79850832,-122.4206578,Entire home/apt,138,0,30,9
3656251,Bernal Heights,37.73758637,-122.4229944,Private room,72,274,1,137
3664261,Castro/Upper Market,37.76539657,-122.4374255,Entire home/apt,229,67,2,173
3664693,Downtown/Civic Center,37.78877918,-122.4119691,Entire home/apt,86,,30,26
3672198,Pacific Heights,37.79752727,-122.4239225,Entire home/apt,180,136,30,112
3675326,Nob Hill,37.79006007,-122.4178203,Entire home/apt,175,,3,6
3689368,Bayview,37.72837458,-122.3978006,Entire home/apt,224,36,1,285
3689632,Downtown/Civic Center,37.78982336,-122.4111376,Private room,225,3,30,20
3697738,Haight Ashbury,37.76769947,-122.4489316,Entire home/apt,290,,30,10
3712105,Downtown/Civic Center,37.78950571,-122.4109902,Entire home/apt,325,7,30,21
3712976,Glen Park,37.73836029,-122.4270454,Entire home/apt,178,101,30,24
3716504,Mission,37.74913666,-122.4187819,Private room,95,17,5,90
3718865,Excelsior,37.71953972,-122.4268393,Entire home/apt,117,352,3,182
3720392,Inner Sunset,37.76099144,-122.4652097,Entire home/apt,141,344,3,246
3721927,Inner Sunset,37.75926643,-122.4631119,Entire home/apt,199,346,3,257
3727061,Mission,37.75510678,-122.4151479,Entire home/apt,425,36,30,122
3743219,Noe Valley,37.7509139,-122.4373135,Entire home/apt,120,,30,3
3754870,Castro/Upper Market,37.76059856,-122.4365916,Entire home/apt,165,23,5,93
3757966,Haight Ashbury,37.76223407,-122.4496653,Entire home/apt,200,85,30,32
3759246,Outer Sunset,37.75574653,-122.4791684,Entire home/apt,99,321,1,295
3759368,Castro/Upper Market,37.76610284,-122.4351978,Entire home/apt,165,322,3,262
3761446,Nob Hill,37.79148058,-122.4138615,Entire home/apt,1250,27,2,30
3767907,Downtown/Civic Center,37.78006955,-122.4193979,Entire home/apt,230,,30,31
3769088,Presidio Heights,37.78172851,-122.4563586,Private room,189,,5,3
3775090,Marina,37.80228204,-122.4294685,Entire home/apt,150,2,30,16
3780418,South of Market,37.77576471,-122.4154915,Entire home/apt,170,100,2,301
3791003,Castro/Upper Market,37.7566675,-122.4367054,Entire home/apt,375,,2,16
3792754,Inner Richmond,37.77785978,-122.4656774,Entire home/apt,250,,3,37
3793678,Outer Richmond,37.77443818,-122.487462,Entire home/apt,164,,5,72
3793831,Castro/Upper Market,37.76512316,-122.4267999,Entire home/apt,199,,30,163
3808193,Inner Sunset,37.76516451,-122.4737776,Entire home/apt,185,256,30,22
3811916,Castro/Upper Market,37.75655592,-122.4343579,Private room,130,270,3,198
3812931,Mission,37.75470021,-122.4030342,Entire home/apt,129,355,30,100
3826011,Chinatown,37.79233997,-122.4068964,Entire home/apt,200,15,30,26
3830083,Marina,37.79875654,-122.4418423,Private room,108,27,2,154
3832296,Outer Mission,37.72829795,-122.4482613,Entire home/apt,150,278,3,133
